id,Product,Original Price,Original Revenue
905,GYMKHANNA TREASURE BOOK BOX,2.25,18.0
906,HAIRCLIPS FORTIES FABRIC ASSORTED,0.65,9.065789473684191
907,HAND OPEN SHAPE GOLD,4.25,30.863098246408686
908,HAND OVER THE CHOCOLATE   SIGN,5.0,33.41342660370715
909,HAND TOWEL PALE BLUE W FLOWERS,5.95,14.181661263439702
910,HAND TOWEL PINK FLOWER AND DAISY,5.95,10.202551234185975
911,HAND WARMER BABUSHKA DESIGN,4.13,1.634258489492596
912,HAND WARMER BIRD DESIGN,4.13,8.721244181213276
913,HAND WARMER OWL DESIGN,4.13,5.550439499823792
914,HAND WARMER RED LOVE HEART,2.1,14.821578947368431
915,HAND WARMER RED POLKA DOT,2.1,25.200000000000003
916,HAND WARMER RED RETROSPOT,2.1,15.45857362559328
918,HAND WARMER UNION JACK,2.1,14.772098860454754
919,HANGING  BUTTERFLY T-LIGHT HOLDER,1.25,16.041666666666625
920,HANGING BAUBLE T-LIGHT HOLDER SMALL,2.55,7.968749999999999
921,HANGING CLEAR MINI BOTTLE,0.63,17.500000000000014
922,HANGING FAIRY CAKE DECORATION,2.1,7.121739130434789
923,HANGING GLASS ETCHED TEALIGHT,1.65,10.931249999999999
924,HANGING HEART BONHEUR,0.85,6.958474576271185
925,HANGING HEART JAR T-LIGHT HOLDER,2.46,2.8113241491722807
926,HANGING HEART MIRROR DECORATION,1.25,2.7138793303259003
927,HANGING HEART WITH BELL,2.46,2.2180404212260822
928,HANGING HEART ZINC T-LIGHT HOLDER,2.08,22.703676898192786
929,HANGING JAM JAR T-LIGHT HOLDER,0.85,14.783199999999999
930,HANGING JAM JAR T-LIGHT HOLDERS,1.66,9.710245126800077
931,HANGING METAL HEART LANTERN,3.29,6.270871452905811
932,HANGING METAL STAR LANTERN,3.29,11.834569690740942
934,HANGING PHOTO CLIP ROPE LADDER,3.29,7.72158372189978
935,HANGING QUILTED PATCHWORK APPLES,0.83,11.6615
936,HANGING SPRING FLOWER EGG SMALL,0.65,9.620000000000001
937,HANGING WOOD AND FELT BUTTERFLY,0.42,4.0223076923076935
938,HANGING WOOD AND FELT FLOWER,0.42,3.6685792660523244
939,HAPPY EASTER HANGING DECORATION,3.75,13.682432432432437
940,HAPPY STENCIL CRAFT,2.46,2.0776583925900405
941,HAWAIIAN GRASS SKIRT,1.25,8.75
942,HEADS AND TAILS SPORTING FUN,2.46,4.370887279298183
943,HEART CALCULATOR,2.46,2.065677010778437
944,HEART DECORATION PAINTED ZINC,1.25,1.2141743175793063
945,HEART DECORATION RUSTIC HANGING,0.79,4.022449536638501
946,HEART DECORATION WITH PEARLS,1.63,2.0298490910521174
947,HEART FILIGREE DOVE  SMALL,1.25,23.1424302788845
948,HEART FILIGREE DOVE LARGE,3.29,3.216404703494689
949,HEART IVORY TRELLIS LARGE,3.29,3.2600336322752854
950,HEART IVORY TRELLIS SMALL,2.46,4.897632610763411
951,HEART MINI PORTRAIT FRAME,1.95,12.402000000000001
952,HEART MIRROR ANTIQUE WHITE,7.5,16.802716021306352
954,HEART OF WICKER SMALL,3.29,53.66585439557787
955,HEART SHAPE WIRELESS DOORBELL,2.1,4.714285714285707
956,HEART SHAPED HOLLY WREATH,8.29,16.45779213636169
957,HEART STRING MEMO HOLDER HANGING,2.95,7.715384615384629
958,HEART T-LIGHT HOLDER,1.45,9.413105985556912
959,HEART T-LIGHT HOLDER WILLIE WINKIE,3.29,9.845872550875638
960,HEART TRELLIS TRIPLE T-LIGHT HOLDER,2.89,13.583000000000002
961,HEART WOODEN CHRISTMAS DECORATION,1.63,10.900804099691403
962,HEART WREATH DECORATION WITH BELL,1.25,11.676136363636363
963,HEARTS  STICKERS,1.63,2.5021075202632312
964,HEARTS GIFT TAPE,0.65,4.181666666666665
967,HI TEC ALPINE HAND WARMER,1.65,7.261794131556013
968,HIPPY CHIC DECORATIVE PARASOL,12.75,36.12499999999996
969,HOLIDAY FUN LUDO,7.46,8.704405006762732
970,HOME BUILDING BLOCK WORD,11.63,11.399234590317269
971,HOME GARLAND PAINTED ZINC,1.65,17.36737598342505
972,HOME SWEET HOME 2 DRAWER CABINET,4.95,16.649999999999984
973,HOME SWEET HOME 3 PEG HANGER,3.75,14.374999999999988
974,HOME SWEET HOME BLACKBOARD,4.95,20.66537540398226
975,HOME SWEET HOME HANGING HEART,0.85,7.99
976,HOME SWEET HOME HOOK,1.65,10.379032258064514
977,HOME SWEET HOME KEY HOLDER,6.25,6.945316518263313
978,HOME SWEET HOME METAL SIGN,3.21,36.538845272787256
981,"HOOK, 1 HANGER ,MAGIC GARDEN",0.85,9.294565217391344
982,HORSE & PONY WALL ART,3.75,21.160714285714274
983,HOT BATHS METAL SIGN,2.4,301.4554982958408
984,HOT STUFF HOT WATER BOTTLE,3.75,39.0234084074025
985,HOT WATER BOTTLE BABUSHKA,4.65,23.56525423728813
986,HOT WATER BOTTLE I AM SO POORLY,9.13,8.773332340065298
987,HOT WATER BOTTLE KEEP CALM,4.95,20.711528037103022
988,HOT WATER BOTTLE SEX BOMB,4.95,25.43045617965699
989,HOT WATER BOTTLE TEA AND SYMPATHY,8.29,30.505765101178927
990,HOUSE SHAPE PENCIL SHARPENER,0.21,21.67332292725621
991,I'M ON HOLIDAY METAL SIGN,4.13,6.771447885191123
992,I CAN ONLY PLEASE ONE PERSON MUG,1.25,10.564814814814813
993,I LOVE LONDON BABY GIFT SET,16.95,24.338461538461605
995,ICE CREAM DESIGN GARDEN PARASOL,7.95,14.409375
996,ICE CREAM PEN LIP GLOSS,1.25,33.82472826086962
997,ICE CREAM SUNDAE LIP GLOSS,1.25,34.43349753694588
998,ICON MUG REVOLUTIONARY,1.25,7.5
999,ICON PLACEMAT POP ART ELVIS,0.42,10.08
1001,ILLUSTRATED CAT BOWL,2.69,1234.71
1002,IVORY CAFE HANGING LAMP,12.5,22.5
1003,IVORY CHANDELIER T-LIGHT HOLDER,6.25,15.073254026782626
1004,IVORY DINER WALL CLOCK,8.5,17.24079320113317
1005,IVORY EMBROIDERED QUILT,39.95,51.935
1006,IVORY ENCHANTED FOREST PLACEMAT,1.65,8.106521739130436
1007,IVORY GIANT GARDEN THERMOMETER,5.95,15.753977272727257
1008,IVORY HANGING DECORATION  EGG,0.85,7.602777777777782
1009,IVORY HANGING DECORATION  HEART,1.63,2.1733333333333276
1010,IVORY KITCHEN SCALES,16.63,26.422223694466002
1011,IVORY KNITTED MUG COSY,3.29,7.052776753386038
1012,IVORY LOVE BIRD CANDLE,2.46,3.6504329824998636
1013,IVORY PAPER CUP CAKE CASES,0.55,5.662295081967206
1014,IVORY PILLAR CANDLE GOLD FLOCK,2.95,12.685
1015,IVORY PILLAR CANDLE SILVER FLOCK,2.95,12.783333333333326
1016,IVORY REFECTORY CLOCK,9.95,18.369230769230807
1017,IVORY RETRO KITCHEN WALL CLOCK,8.15,20.180952380952412
1018,IVORY STRING CURTAIN WITH POLE,5.95,14.875
1019,IVORY SWEETHEART WIRE LETTER RACK,3.75,11.379310344827587
1020,IVORY WICKER HEART LARGE,1.65,11.256666666666662
1021,IVORY WICKER HEART MEDIUM,1.25,10.588235294117649
1022,IVORY WICKER HEART SMALL,0.63,12.684432989690722
1023,IVORY WIRE KITCHEN ORGANISER,10.4,19.685714285714255
1024,IVORY WIRE SWEETHEART LETTER TRAY,3.75,9.28125
1025,JAM CLOCK MAGNET,5.79,5.809724065592284
1026,JAM JAR WITH GREEN LID,1.63,5.595649193012105
1027,JAM JAR WITH PINK LID,1.63,6.416376919825282
1029,JAM MAKING SET WITH JARS,8.29,33.30824907052369
1030,JARDIN ETCHED GLASS CHEESE DISH,7.25,12.083333333333359
1031,JARDIN ETCHED GLASS FRUITBOWL,10.75,27.48017159990734
1032,JARDIN ETCHED GLASS LARGE BELL JAR,12.75,12.75
1033,JASMINE VOTIVE CANDLE,0.29,7.017999999999999
1034,JAZZ HEARTS ADDRESS BOOK,0.83,1.4571852007835295
1035,JAZZ HEARTS PURSE NOTEBOOK,0.85,6.2115384615384635
1036,JIGSAW RABBIT AND BIRDHOUSE,1.65,8.195000000000006
1037,JIGSAW TOADSTOOLS 3 PIECE,1.65,6.010714285714281
1038,JIGSAW TREE WITH BIRDHOUSE,1.45,9.40641025641026
1039,JIGSAW TREE WITH WATERING CAN,0.85,3.431481481481484
1040,JINGLE BELL HEART ANTIQUE GOLD,4.13,9.071203990486076
1041,JINGLE BELL HEART ANTIQUE SILVER,4.13,20.258162083955963
1042,JINGLE BELL HEART DECORATION,1.65,18.45904761904764
1043,JINGLE BELLS TREE DECORATION,2.46,8.721818181818193
1044,JOY LARGE WOOD LETTERS,9.95,9.95
1045,JOY WOODEN BLOCK LETTERS,11.63,11.105830344875946
1047,JUMBO BAG 50'S CHRISTMAS,4.13,3.1845722792802476
1048,JUMBO BAG ALPHABET,4.13,2.8628354071463984
1049,JUMBO BAG APPLES,4.13,4.668136455801304
1050,JUMBO BAG CHARLIE AND LOLA TOYS,2.95,13.407403020570245
1051,JUMBO BAG DOILEY PATTERNS,2.08,2.236743466914195
1052,JUMBO BAG DOLLY GIRL DESIGN,4.13,4.8969299708131935
1053,JUMBO BAG OWLS,4.13,2.541569285316639
1054,JUMBO BAG PAISLEY PARK,2.08,16.866685191272488
1055,JUMBO BAG PEARS,4.13,3.9294175908267657
1056,JUMBO BAG PINK POLKADOT,4.13,2.086886356379694
1057,JUMBO BAG PINK VINTAGE PAISLEY,4.13,3.7361312018380124
1058,JUMBO BAG RED RETROSPOT,4.13,3.105893998670119
1059,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,4.13,3.650514860183699
1060,JUMBO BAG SCANDINAVIAN PAISLEY,1.95,17.14480519480519
1061,JUMBO BAG SPACEBOY DESIGN,4.13,2.698872263630539
1062,JUMBO BAG STRAWBERRY,4.13,4.310791299684001
1063,JUMBO BAG TOYS,2.08,1.042057686861674
1064,JUMBO BAG VINTAGE CHRISTMAS,4.13,3.1867306513907723
1065,JUMBO BAG VINTAGE DOILY,2.08,19.53833328875819
1066,JUMBO BAG VINTAGE LEAF,4.13,6.205586345709671
1067,JUMBO BAG WOODLAND ANIMALS,4.13,2.3981031894736655
1068,JUMBO SHOPPER VINTAGE RED PAISLEY,4.13,5.670073147706899
1069,JUMBO STORAGE BAG SKULLS,2.08,-0.2066122555422068
1070,JUMBO STORAGE BAG SUKI,4.13,2.631065264161898
1071,JUNGLE POPSICLES ICE LOLLY MOULDS,2.46,6.15
1072,KEEP CALM WALL ART,8.25,20.52773280285189
1073,KEY CABINET MA CAMPAGNE,9.95,18.164534883720957
1074,"KEY FOB , BACK DOOR",1.63,3.1996714662019685
1075,"KEY FOB , FRONT  DOOR",1.63,2.2231959098693324
1076,"KEY FOB , GARAGE DESIGN",0.65,7.724271844660215
1077,"KEY FOB , SHED",1.63,5.159342201344191
1078,KEY RING BASEBALL BOOT ASSORTED,1.25,18.602941176470623
1079,KEY RING BASEBALL BOOT UNION JACK,1.25,18.522727272727252
1080,KIDS RAIN MAC BLUE,1.63,1.1362087004061499
1081,KIDS RAIN MAC PINK,1.63,1.5798870191583418
1082,KINGS CHOICE BISCUIT TIN,4.25,10.507685251487437
1083,KINGS CHOICE GIANT TUBE MATCHES,2.55,15.212068965517238
1084,KINGS CHOICE MUG,3.29,3.2648667147843358
1085,KINGS CHOICE TEA CADDY,5.79,5.652850562214343
1086,KITCHEN METAL SIGN,1.25,2.9154897187658504
1087,KITTENS DESIGN FLANNEL,0.85,5.0291666666666694
1088,KITTY PENCIL ERASERS,0.21,3.106666666666668
1089,KNEELING MAT HOUSEWORK  DESIGN,1.65,16.920665363000683
1090,KNICKERBOCKERGLORY MAGNET ASSORTED,0.83,11.03164556962023
1091,KNITTED UNION FLAG HOT WATER BOTTLE,7.46,12.148615622894358
1092,LA PALMIERA TILE COASTER,2.46,0.3039688928994709
1093,LA PALMIERA TILE HOOK,2.1,7.3500000000000005
1094,LADIES & GENTLEMEN METAL SIGN,2.55,13.301686375702255
1095,LADS ONLY TISSUE BOX,1.25,36.07504133385275
1096,LANDMARK FRAME BAKER STREET,12.5,20.370370370370374
1097,LANDMARK FRAME CAMDEN TOWN,12.5,20.4741379310345
1098,LANDMARK FRAME COVENT GARDEN,12.5,23.724489795918373
1099,LANDMARK FRAME LONDON BRIDGE,12.5,20.108695652173875
1100,LANDMARK FRAME NOTTING HILL,12.5,23.958333333333375
1101,LANDMARK FRAME OXFORD STREET,12.5,22.303921568627498
1102,LANTERN CREAM GAZEBO,10.79,17.136917350056542
1103,LARGE  TALL CAMPHOR WOOD TOADSTOOL,5.45,11.395454545454541
1104,LARGE ANTIQUE WHITE PHOTO FRAME,7.9,16.073157573568615
1105,LARGE APOTHECARY MEASURING JAR,12.5,15.0
1106,LARGE BONNE JAM JAR  T-LIGHT HOLDER,2.89,19.266666666666676
1107,LARGE CAKE STAND  HANGING STRAWBERY,9.95,25.82604888830735
1108,LARGE CAKE STAND HANGING HEARTS,9.95,33.16666666666663
1109,LARGE CAKE TOWEL CHOCOLATE SPOTS,6.75,30.152381762508167
1110,LARGE CAKE TOWEL PINK SPOTS,6.75,58.33911810240184
1111,LARGE CAMPHOR WOOD FIELD MUSHROOM,5.45,11.58125
1112,LARGE CERAMIC TOP STORAGE JAR,1.65,13.311718749999994
1113,LARGE CHINESE STYLE SCISSOR,0.85,14.283695652173948
1114,LARGE CIRCULAR MIRROR MOBILE,1.25,11.641566265060238
1115,LARGE DECO JEWELLERY STAND,12.5,23.863636363636374
1116,LARGE HANGING IVORY & RED WOOD BIRD,0.65,8.647321428571411
1117,LARGE HEART MEASURING SPOONS,3.29,11.567166694831412
1118,LARGE IVORY HEART WALL ORGANISER,8.25,12.695852574522728
1119,LARGE MEDINA STAMPED METAL BOWL,9.96,9.96
1120,LARGE PARLOUR PICTURE FRAME,4.95,12.09999999999998
1121,LARGE PINK GLASS SUNDAE DISH,2.55,14.655853938896042
1122,LARGE POPCORN HOLDER,1.65,16.845348837209308
1123,LARGE PURPLE BABUSHKA NOTEBOOK,2.46,2.950251181988945
1124,LARGE RED BABUSHKA NOTEBOOK,2.46,3.955886295745238
1125,LARGE RED RETROSPOT WINDMILL,2.1,11.117647058823522
1126,LARGE WHITE HEART OF WICKER,5.79,6.958958327813947
1127,LARGE WHITE HONEYCOMB PAPER BELL,2.1,14.899999999999988
1128,LARGE WHITE/PINK ROSE ART FLOWER,2.12,12.72
1129,LARGE YELLOW BABUSHKA NOTEBOOK,2.46,2.646648211105251
1130,LARGE ZINC HEART WALL ORGANISER,8.25,3.3048141824913104
1131,LAUNDRY 15C METAL SIGN,2.46,9.447877101423376
1132,LAUREL HEART ANTIQUE GOLD,2.46,5.329600928710662
1133,LAUREL HEART ANTIQUE SILVER,2.5,6.257078491166125
1134,LAUREL STAR ANTIQUE GOLD,2.46,5.490702565770014
1135,LAUREL STAR ANTIQUE SILVER,2.46,6.5010047386236876
1136,LAVENDER INCENSE 40 CONES IN TIN,1.25,5.78125
1137,LAVENDER INCENSE IN TIN,1.25,4.0625
1138,LAVENDER SCENT CAKE CANDLE,0.29,6.959999999999999
1139,LAVENDER SCENTED FABRIC HEART,10.79,21.55929421071236
1140,LAVENDER TOILETTE BOTTLE,2.08,13.594285714285723
1141,LE JARDIN BOTANIQUE CUSHION COVER,3.75,11.968085106382986
1142,LED TEA LIGHTS,2.89,24.889387755102028
1143,LETS GO SHOPPING COTTON TOTE BAG,4.96,4.96
1144,"LETTER ""A"" BLING KEY RING",1.25,4.0625
1145,"LETTER ""K"" BLING KEY RING",1.25,3.05555555555555
1146,LETTER HOLDER HOME SWEET HOME,3.75,26.9678441404599
1147,LETTER SHAPE PENCIL SHARPENER,0.42,0.9969723834570529
1148,LIGHT GARLAND BUTTERFILES PINK,4.25,16.227904789552777
1149,LILAC DIAMANTE PEN IN GIFT BOX,8.29,8.29
1150,LIPSTICK PEN BABY PINK,0.83,4.19910407979067
1151,LIPSTICK PEN FUSCHIA,0.83,4.750323494358827
1152,LIPSTICK PEN RED,0.83,19.8006249124336
1153,LOCAL CAFE MUG,2.46,11.016280808460682
1154,LONDON BUS COFFEE MUG,2.55,16.65925110132158
1155,LOVE BUILDING BLOCK WORD,12.46,12.657036787894427
1156,LOVE GARLAND PAINTED ZINC,3.29,8.164040124121696
1157,LOVE HEART POCKET WARMER,1.65,30.949283426867353
1158,LOVE HEART TRINKET POT,3.29,5.315479699616539
1159,LOVE HOT WATER BOTTLE,5.95,19.243442622950845
1160,LOVE LARGE WOOD LETTERS,12.75,17.653846153846093
1161,LOVE SEAT ANTIQUE WHITE METAL,195.0,231.5583708878076
1162,LOVEBIRD HANGING DECORATION WHITE,1.63,2.1917751639131686
1163,LUNCH BAG  BLACK SKULL.,1.65,12.231311154598815
1164,LUNCH BAG ALPHABET DESIGN,4.13,3.6844959173058545
1165,LUNCH BAG APPLE DESIGN,1.65,13.676174496644304
1166,LUNCH BAG CARS BLUE,4.13,4.697510792429835
1167,LUNCH BAG DOILEY PATTERN,1.65,16.204779411764708
1168,LUNCH BAG DOLLY GIRL DESIGN,4.13,3.843955015779721
1169,LUNCH BAG PAISLEY PARK,1.65,12.170212765957455
1170,LUNCH BAG PINK POLKADOT,4.13,6.6418702673536405
1171,LUNCH BAG RED RETROSPOT,4.13,12.16841500171953
1172,LUNCH BAG RED VINTAGE DOILY,1.65,12.533944954128444
1173,LUNCH BAG SPACEBOY DESIGN,4.13,4.883970641716309
1174,LUNCH BAG SUKI  DESIGN,1.65,13.718951612903227
1175,LUNCH BAG SUKI DESIGN,4.13,6.595725478906748
1176,LUNCH BAG VINTAGE DOILY,4.13,7.999141909238601
1177,LUNCH BAG VINTAGE LEAF DESIGN,1.65,13.00675675675675
1178,LUNCH BAG WOODLAND,4.13,5.515154468714563
1179,LUNCH BOX I LOVE LONDON,4.13,5.129680502014496
1180,LUNCH BOX WITH CUTLERY RETROSPOT,4.96,4.4841871396604
1181,MA CAMPAGNE CUTLERY BOX,14.95,20.730666666666718
1182,MADRAS NOTEBOOK LARGE,3.75,7.5
1183,MADRAS NOTEBOOK MEDIUM,2.55,11.475
1186,MAGIC DRAWING SLATE DOLLY GIRL,0.42,4.959745222929923
1187,MAGIC DRAWING SLATE GO TO THE FAIR,0.42,3.890526315789473
1190,MAGIC DRAWING SLATE SPACEBOY,0.42,5.576804733727794
1191,MAGIC GARDEN FELT GARLAND,4.13,6.195
1192,MAGIC SHEEP WOOL GROWING FROM PAPER,2.55,16.02857142857144
1193,MAGNETS PACK OF 4 HOME SWEET HOME,2.46,3.711559919198775
1194,MAGNETS PACK OF 4 RETRO PHOTO,2.46,1.9350559601406596
1195,MAGNETS PACK OF 4 SWALLOWS,2.46,2.503159284132068
1196,MAGNETS PACK OF 4 VINTAGE COLLAGE,2.46,3.3826964015572685
1197,MAGNETS PACK OF 4 VINTAGE LABELS,1.25,6.501516454387099
1198,MAKE YOUR OWN FLOWERPOWER CARD KIT,5.79,12.094291017228128
1199,MAKE YOUR OWN MONSOON CARD KIT,5.79,5.510770812991118
1200,MAKE YOUR OWN PLAYTIME CARD KIT,2.95,34.28165547560726
1201,MAN FLU METAL SIGN,4.13,13.351580560285958
1202,MARIE ANTOINETTE TRINKET BOX GOLD,12.5,17.926343575608374
1203,MARIE ANTOINETTE TRINKET BOX SILVER,12.5,22.67351093698025
1204,MEASURING TAPE BABUSHKA BLUE,2.95,15.930000000000001
1205,MEASURING TAPE BABUSHKA PINK,2.95,17.791615844182623
1206,MEASURING TAPE BABUSHKA RED,2.95,12.168750000000001
1207,MEDINA STAMPED METAL STOOL,39.95,54.050000000000075
1209,MEDIUM CHINESE STYLE SCISSOR,0.5,8.38636363636365
1210,MEDIUM PARLOUR PICTURE FRAME,4.15,12.85161290322582
1211,MEDIUM WHITE/PINK ROSE ART FLOWER,1.69,7.484285714285716
1212,MEMO BOARD COTTAGE DESIGN,10.79,10.572265387998529
1213,MEMO BOARD RETROSPOT  DESIGN,10.79,22.304538726249998
1214,METAL 4 HOOK HANGER FRENCH CHATEAU,5.79,6.135683345672764
1215,METAL DECORATION NAUGHTY CHILDREN,1.66,11.924443225632542
1216,METAL MERRY CHRISTMAS WREATH,1.95,11.2125
1217,METAL SIGN CUPCAKE SINGLE HOOK,1.25,2.9838709677419373
1218,METAL SIGN DROP YOUR PANTS,2.89,20.35904434355723
1219,METAL SIGN EMPIRE TEA,5.79,11.165468406762534
1220,METAL SIGN HER DINNER IS SERVED,3.2,759.6947125658432
1221,METAL SIGN HIS DINNER IS SERVED,2.95,6.1466540954005255
1222,METAL SIGN NEIGHBOURHOOD WITCH,2.1,11.54036697247707
1224,"METAL SIGN,CUPCAKE SINGLE HOOK",1.25,4.3838028169014125
1226,METALIC LEAVES BAG CHARMS,2.55,6.800000000000008
1227,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2.95,6.306760830310653
1228,MILK PAN BLUE POLKADOT,3.75,8.333333333333325
1229,MILK PAN RED RETROSPOT,7.46,10.991290781477598
1230,MINI  ZINC GARDEN DECORATIONS,0.85,8.405555555555555
1231,MINI CAKE STAND  HANGING STRAWBERY,1.65,34.580674239550724
1232,MINI CAKE STAND T-LIGHT HOLDER,0.42,5.4133333333333375
1233,MINI CAKE STAND WITH HANGING CAKES,1.45,7.0926356589147215
1234,MINI FUNKY DESIGN TAPES,0.85,8.03636363636364
1235,MINI JIGSAW BAKE A CAKE,0.42,3.644651461897102
1236,MINI JIGSAW BUNNIES,0.83,2.3770238590338226
1237,MINI JIGSAW CIRCUS PARADE,0.83,0.594820201382394
1238,MINI JIGSAW DINOSAUR,0.83,1.7884161356006136
1239,MINI JIGSAW DOLLY GIRL,0.83,1.5905308067734067
1240,MINI JIGSAW GO TO THE FAIR,0.42,5.0925
1241,MINI JIGSAW LEAP FROG,0.83,0.8718670544981993
1242,MINI JIGSAW PURDEY,0.83,0.8377171861546445
1243,MINI JIGSAW SPACEBOY,0.83,2.0409510660363233
1244,MINI LADLE LOVE HEART PINK,0.83,1.9919999999999998
1246,MINI LIGHTS WOODLAND MUSHROOMS,3.75,18.453947368421062
1248,MINI PAINTED GARDEN DECORATION,0.85,8.696748335595286
1250,MINI PLAYING CARDS DOLLY GIRL,0.42,6.4247524752475265
1251,MINI PLAYING CARDS FUN FAIR,0.42,7.417199999999999
1253,MINI PLAYING CARDS SPACEBOY,0.42,6.19408695652173
1254,MINIATURE ANTIQUE ROSE HOOK IVORY,0.85,9.1184326611933
1255,MINT DINER WALL CLOCK,8.5,16.076086956521767
1256,MINT KITCHEN SCALES,16.63,16.076284016428684
1257,MIRROR CORNICE,14.95,19.31041666666672
1258,MIRROR LOVE BIRD T-LIGHT HOLDER,3.75,10.714285714285724
1259,MIRROR MOSAIC CANDLE PLATE,1.45,7.25
1261,MIRROR MOSAIC HURRICANE LAMP,6.75,2.4659613671927536
1265,MIRRORED DISCO BALL,5.95,23.505378033476717
1266,MIRRORED DOVE WALL DECORATION,4.13,4.13
1267,MIRRORED WALL ART GENTS,4.96,4.10509848258713
1268,MIRRORED WALL ART LADIES,2.55,2.625553736919067
1269,MIRRORED WALL ART POPPIES,2.55,8.924999999999999
1270,MIRRORED WALL ART SKULLS,3.75,6.964285714285725
1271,MIRRORED WALL ART SPLODGES,3.75,15.0
1272,MIRRORED WALL ART STARS,2.95,11.0625
1273,MIRRORED WALL ART TABLE LAMP,5.79,5.709253216379958
1274,MISTLETOE HEART WREATH CREAM,8.29,8.064105878351976
1275,MISTLETOE HEART WREATH GREEN,8.29,16.379329413244506
1276,MIXED NUTS LIGHT GREEN BOWL,1.25,4.1666666666666625
1277,MOBILE VINTAGE HEARTS,4.95,10.020731707317077
1278,MOCK LOBSTER FRIDGE MAGNET,0.85,3.4
1279,MODERN FLORAL STATIONERY SET,2.95,9.544298973968319
1280,MONEY BOX CONFECTIONERY DESIGN,2.46,2.3903055649748866
1281,MONEY BOX FIRST AID DESIGN,2.46,2.321009461640904
1282,MONEY BOX HOUSEKEEPING DESIGN,2.46,2.3654568471649604
1283,MONEY BOX KINGS CHOICE DESIGN,2.46,4.086279036211805
1284,MONEY BOX POCKET MONEY DESIGN,1.25,5.426829268292687
1285,MONSTERS STENCIL CRAFT,2.46,3.1954927971195857
1286,MOODY BOY  DOOR HANGER,1.45,4.500000000000001
1287,MOODY GIRL DOOR HANGER,1.45,5.098387096774187
1288,MORE BUTTER METAL SIGN,2.1,11.168595365394957
1289,MOROCCAN TEA GLASS,0.85,14.673684210526279
1290,MOTHER'S KITCHEN SPOON REST,7.46,10.422545174536177
1291,MOTORING TISSUE BOX,2.46,1.9149969575813235
1292,MOUSE TOY WITH PINK T-SHIRT,4.13,8.26
1293,MR ROBOT SOFT TOY,6.95,12.51
1294,MRS ROBOT SOFT TOY,6.95,13.436666666666644
1295,MULTI COLOUR SILVER T-LIGHT HOLDER,1.8,29.333985151641297
1296,MULTICOLOUR  CONFETTI IN TUBE,1.65,14.024999999999999
1297,MULTICOLOUR HONEYCOMB FAN,1.65,7.675229076922935
1298,MULTICOLOUR HONEYCOMB PAPER GARLAND,1.65,42.24019818820577
1299,MULTICOLOUR RABBIT EGG WARMER,2.1,6.723758872680801
1300,MULTICOLOUR SPRING FLOWER MUG,0.85,6.8
1301,MUM'S KITCHEN CLOCK,4.95,11.232692307692313
1302,MUSICAL ZINC HEART DECORATION,1.63,1.562494190358755
1303,N0 SINGING METAL SIGN,2.41,272.29315136935367
1306,NATURAL SLATE CHALKBOARD LARGE,4.95,16.499999999999982
1307,NATURAL SLATE HEART CHALKBOARD,5.79,31.87285861643443
1308,NATURAL SLATE RECTANGLE CHALKBOARD,3.29,4.273260845284669
1309,NEW BAROQUE BLACK PHOTO ALBUM,8.5,9.916666666666696
1310,NEW BAROQUE JEWELLERY BOX,7.95,14.840000000000027
1311,NINE DRAWER OFFICE TIDY,14.95,19.93333333333328
1312,NINJA RABBIT BLACK,2.46,4.378700149252367
1313,NINJA RABBIT PINK,1.25,5.46875
1314,NO JUNK MAIL METAL SIGN,1.25,6.464285714285713
1315,NO SINGING METAL SIGN,2.41,419.8375308534618
1316,NOEL GARLAND PAINTED ZINC,1.65,19.699553331700933
1317,NOEL WOODEN BLOCK LETTERS,11.63,11.48633509927389
1318,NOVELTY BISCUITS CAKE STAND 3 TIER,19.96,19.713042497844043
1319,NUMBER TILE VINTAGE FONT 1,2.17,26.071708771789098
1320,NUMBER TILE VINTAGE FONT 2,2.17,26.366922340979976
1321,NUMBER TILE VINTAGE FONT 3,2.17,25.82536092335347
1322,NUMBER TILE VINTAGE FONT 4,2.17,26.706761217141587
1323,NUMBER TILE VINTAGE FONT 5,2.17,25.79181039670638
1324,NUMBER TILE VINTAGE FONT 6,2.17,26.55228900070453
1325,NUMBER TILE VINTAGE FONT 7,2.17,26.05797790810565
1326,NUMBER TILE VINTAGE FONT 8,2.17,25.779927918519032
1327,"NURSERY A,B,C PAINTED LETTERS",6.75,12.481132075471665
1328,OCEAN SCENT CANDLE IN JEWELLED BOX,4.25,-4.369294839627627
1329,OFFICE MUG WARMER BLACK+SILVER,5.79,24.655902947072278
1330,OFFICE MUG WARMER CHOC+BLUE,5.79,10.219656638040151
1331,OFFICE MUG WARMER PINK,5.79,-0.37288546757787816
1332,OFFICE MUG WARMER POLKADOT,5.79,8.552174115575427
1333,OPEN CLOSED METAL SIGN,9.96,8.553643270779823
1334,OPIUM SCENTED VOTIVE CANDLE,0.29,8.225454545454555
1335,ORANGE SCENTED SET/9 T-LIGHTS,1.63,1.4959820878179801
1336,ORANGE TV TRAY TABLE,4.25,5.666666666666652
1337,ORANGE VOTIVE CANDLE,0.29,7.829999999999999
1338,ORGANISER WOOD ANTIQUE WHITE,8.5,13.6796875
